File	Time (s)	Graph Size	Kernel Size	k	Clusters	Recursive Steps	Packing Size (LB)	MinCut (LB)	Splittance (UB)	Heuristic (UB)	Labeled Vertices
../test_instances/final/33_50/cog_42_1342.dimacs	3600.00	42	40	unsolved	0	10484257	10	12	62	54	0	2	true	1	1	1
../test_instances/final/33_50/cog_42_165.dimacs	1.74	42	37	11	4	10817	4	6	59	11	0	2	true	1	1	1
../test_instances/final/33_50/cog_43_1006.dimacs	97.87	43	27	15	3	517510	4	7	26	15	0	2	true	1	1	1
../test_instances/final/33_50/cog_43_1800.dimacs	3600.00	43	31	unsolved	0	17184022	8	13	49	49	0	2	true	1	1	1
../test_instances/final/33_50/cog_44_1288.dimacs	3600.00	44	39	unsolved	0	17871055	5	2	47	33	0	2	true	1	1	1
../test_instances/final/33_50/cog_44_1449.dimacs	3600.00	44	43	unsolved	0	9127215	10	12	70	64	1	2	true	1	1	1
../test_instances/final/33_50/cog_45_875.dimacs	3600.00	45	42	unsolved	0	7372497	11	13	99	51	0	2	true	1	1	1
../test_instances/final/33_50/cog_45_900.dimacs	3600.00	45	45	unsolved	0	9807483	8	11	44	32	3	2	true	1	1	1
../test_instances/final/33_50/cog_46_60.dimacs	3600.00	46	34	unsolved	0	14930153	6	13	26	26	0	2	true	1	1	1
../test_instances/final/33_50/cog_46_686.dimacs	2.65	46	32	12	7	19178	3	6	15	12	1	2	true	1	1	1
../test_instances/final/33_50/cog_47_1853.dimacs	3600.00	47	43	unsolved	0	7233802	7	12	101	33	0	2	true	1	1	1
../test_instances/final/33_50/cog_47_2176.dimacs	0.01	47	0	3	12	0	1	3	3	3	0	2	true	1	1	1
../test_instances/final/33_50/cog_48_1518.dimacs	3600.00	48	43	unsolved	0	12399391	6	7	31	18	1	2	true	1	1	1
../test_instances/final/33_50/cog_48_156.dimacs	3600.00	48	42	unsolved	0	6077274	10	15	56	56	1	2	true	1	1	1
../test_instances/final/33_50/cog_49_1338.dimacs	3600.00	49	32	unsolved	0	14645935	5	11	33	33	0	2	true	1	1	1
../test_instances/final/33_50/cog_49_508.dimacs	3600.00	49	49	unsolved	0	6416076	11	21	129	94	0	2	true	1	1	1
../test_instances/final/33_50/cog_50_523.dimacs	3600.00	50	50	unsolved	0	11451756	9	6	67	30	3	2	true	1	1	1
../test_instances/final/33_50/cog_50_981.dimacs	3600.00	50	48	unsolved	0	5510996	9	16	60	58	1	2	true	1	1	1
../test_instances/final/33_50/cog_6_1212.dimacs	0.00	6	0	0	2	0	0	0	0	0	0	2	true	1	1	1
../test_instances/final/33_50/cog_6_1912.dimacs	0.00	6	0	0	3	0	0	0	0	0	0	2	true	1	1	1
../test_instances/final/33_50/cog_7_1856.dimacs	0.00	7	0	0	3	0	0	0	0	0	0	2	true	1	1	1
../test_instances/final/33_50/cog_7_3469.dimacs	0.00	7	6	1	3	0	1	1	2	1	0	2	true	1	1	1
../test_instances/final/33_50/cog_8_3047.dimacs	0.00	8	0	1	2	0	1	1	1	1	0	2	true	1	1	1
../test_instances/final/33_50/cog_8_3064.dimacs	0.00	8	0	1	3	0	1	1	1	1	0	2	true	1	1	1
../test_instances/final/33_50/cog_9_1293.dimacs	0.00	9	0	0	4	0	0	0	0	0	0	2	true	1	1	1
../test_instances/final/33_50/cog_9_3084.dimacs	0.00	9	0	2	2	0	1	2	2	2	0	2	true	1	1	1
../test_instances/final/50_50/cog_10_435.dimacs	0.00	10	0	1	3	0	1	1	1	1	0	2	true	1	1	1
../test_instances/final/50_50/cog_10_911.dimacs	0.00	10	0	1	2	0	1	1	1	1	0	2	true	1	1	1
../test_instances/final/50_50/cog_11_1859.dimacs	0.00	11	11	1	2	0	1	1	3	1	0	2	true	1	1	1
../test_instances/final/50_50/cog_11_2703.dimacs	0.00	11	11	2	2	0	2	1	2	2	0	2	true	1	1	1
../test_instances/final/50_50/cog_12_1072.dimacs	0.00	12	0	2	2	0	2	2	2	2	0	2	true	1	1	1
../test_instances/final/50_50/cog_12_1930.dimacs	0.00	12	0	1	1	0	1	1	1	1	0	2	true	1	1	1
../test_instances/final/50_50/cog_13_451.dimacs	0.00	13	13	3	2	0	1	3	7	3	0	2	true	1	1	1
../test_instances/final/50_50/cog_13_614.dimacs	0.00	13	0	0	2	0	0	0	0	0	0	2	true	1	1	1
../test_instances/final/50_50/cog_14_1144.dimacs	0.01	14	14	4	2	20	1	3	11	4	0	2	true	1	1	1
../test_instances/final/50_50/cog_14_401.dimacs	0.00	14	0	4	2	0	2	4	4	4	0	2	true	1	1	1
../test_instances/final/50_50/cog_15_342.dimacs	0.00	15	0	4	3	0	1	4	4	4	0	2	true	1	1	1
../test_instances/final/50_50/cog_15_955.dimacs	0.00	15	0	1	3	0	1	1	1	1	0	2	true	1	1	1
../test_instances/final/50_50/cog_16_1457.dimacs	0.00	16	0	1	2	0	1	1	1	1	0	2	true	1	1	1
../test_instances/final/50_50/cog_16_3052.dimacs	6.42	16	16	12	1	126735	3	4	12	12	0	2	true	1	1	1
../test_instances/final/50_50/cog_17_1386.dimacs	0.00	17	0	1	3	0	1	1	1	1	0	2	true	1	1	1
../test_instances/final/50_50/cog_17_3926.dimacs	0.02	17	17	8	1	225	3	5	8	8	2	2	true	1	1	1
../test_instances/final/50_50/cog_18_1804.dimacs	0.00	18	0	0	4	0	0	0	0	0	0	2	true	1	1	1
../test_instances/final/50_50/cog_18_2686.dimacs	0.03	18	18	7	2	345	2	4	11	7	0	2	true	1	1	1
../test_instances/final/50_50/cog_19_3088.dimacs	0.01	19	19	4	2	31	2	2	4	4	1	2	true	1	1	1
../test_instances/final/50_50/cog_19_484.dimacs	0.01	19	18	5	3	40	2	3	5	5	1	2	true	1	1	1
../test_instances/final/50_50/cog_20_1892.dimacs	0.03	20	20	6	2	282	2	3	7	6	0	2	true	1	1	1
../test_instances/final/50_50/cog_20_2439.dimacs	3600.00	20	20	unsolved	0	45317722	4	8	18	18	0	2	true	1	1	1
../test_instances/final/50_50/cog_21_2640.dimacs	52.53	21	21	15	2	589947	3	6	19	15	0	2	true	1	1	1
../test_instances/final/50_50/cog_21_690.dimacs	93.96	21	19	15	3	1519592	2	6	15	15	0	2	true	1	1	1
../test_instances/final/50_50/cog_22_2105.dimacs	12.41	22	20	15	2	142750	4	9	15	15	0	2	true	1	1	1
../test_instances/final/50_50/cog_22_3925.dimacs	15.69	22	21	13	3	270392	3	5	15	13	1	2	true	1	1	1
../test_instances/final/50_50/cog_23_646.dimacs	479.76	23	23	18	2	4758953	6	10	25	18	0	2	true	1	1	1
../test_instances/final/50_50/cog_23_81.dimacs	3600.00	23	22	unsolved	0	43863208	4	7	21	21	1	2	true	1	1	1
../test_instances/final/50_50/cog_24_1073.dimacs	3600.00	24	23	unsolved	0	31991340	6	9	33	24	0	2	true	1	1	1
../test_instances/final/50_50/cog_24_1679.dimacs	80.47	24	23	15	3	819802	4	6	15	15	1	2	true	1	1	1
../test_instances/final/50_50/cog_25_296.dimacs	3600.00	25	23	unsolved	0	28549634	4	9	29	29	0	2	true	1	1	1
../test_instances/final/50_50/cog_25_84.dimacs	39.00	25	25	13	2	425910	4	5	18	13	1	2	true	1	1	1
../test_instances/final/50_50/cog_26_1505.dimacs	0.02	26	25	6	3	28	3	5	11	6	0	2	true	1	1	1
../test_instances/final/50_50/cog_26_3628.dimacs	3600.00	26	26	unsolved	0	24857116	6	8	38	28	0	2	true	1	1	1
../test_instances/final/50_50/cog_27_1330.dimacs	3600.00	27	27	unsolved	0	20590281	6	10	33	33	1	2	true	1	1	1
../test_instances/final/50_50/cog_27_2415.dimacs	1.84	27	25	13	2	15525	5	8	13	13	0	2	true	1	1	1
